sentence1,sentence2,gold_score,predicted_score,error,signed_error,error_category
The carriage is drawn by a horse.,A man riding on a bicycle by side of building.,0.0800000011920929,0.1097593829035759,0.029759381711483,0.029759381711483,Excellent
A woman looks at a duck as she walks behind it.,A woman is going on a walk with her dog.,0.2,0.34150558710098267,0.14150558710098265,0.14150558710098265,Fair
Man sitting on a bench drink from a mug surrounded by rugs.,A man is sitting on one of two red benches and staring into a kiosk.,0.4400000095367432,0.3692281246185303,0.0707718849182129,-0.0707718849182129,Good
A small blond boy slides head first down a blue playground slide toward another blond youth.,"A young boy with his hair standing up, is sliding down a blue slide",0.4,0.5993854999542236,0.1993854999542236,0.1993854999542236,Fair
The four women are practicing for a upcoming match.,The women are in a play,0.24000000953674316,0.5328366160392761,0.29283660650253296,0.29283660650253296,Poor
man on steps,A man sits on steps.,0.8,0.8207458257675171,0.020745825767517045,0.020745825767517045,Excellent
There is a young girl.,There is a young boy with the woman.,0.2,0.46418216824531555,0.26418216824531554,0.26418216824531554,Poor
A woman paints a picture of a large building which can be seen in the background.,A person paints a picture of a large building which can be seen in the background.,0.8399999618530274,0.8934062719345093,0.05340631008148189,0.05340631008148189,Good
Two kids are playing a game of Foosball.,The kids are playing a game with each other.,0.6800000190734863,0.7734706401824951,0.09347062110900883,0.09347062110900883,Good
The man is in a deserted field.,The man is outside in the field.,0.8,0.6684146523475647,0.13158534765243535,-0.13158534765243535,Fair
A little boy is drinking from a juice packet.,A boy is drinking from a juice packet.,0.9600000381469727,0.9393055438995361,0.020694494247436523,-0.020694494247436523,Excellent
A man has his skis ready for the field to get iced out,A man on a boat getting ready to pull in his net to see what he caught.,0.0800000011920929,0.36877816915512085,0.28877816796302797,0.28877816796302797,Poor
The biker is doing dangerous stunts.,A biker is doing stunts.,0.8800000190734864,0.856110692024231,0.023889327049255393,-0.023889327049255393,Excellent
A musician is smearing jam on his white guitar at a concert.,Trombonist playing the her instrument in a band for a parade.,0.0800000011920929,0.3638187050819397,0.2838187038898468,0.2838187038898468,Poor
A pair of young boys in t-shirts are hiding in the woods with one looking aghast.,Two smiling little girls playing in a fountain with other people.,0.0,0.1665324866771698,0.1665324866771698,0.1665324866771698,Fair
A group of people playing soccer on a soccer field in front of a crowd.,A group of men playing soccer in a stadium full of people.,0.6,0.6854376196861267,0.08543761968612673,0.08543761968612673,Good
A man is enjoying watching three asian children dance.,A man is watching three asian kids dance.,0.9199999809265137,0.9596812129020691,0.0396812319755554,0.0396812319755554,Excellent
A woman walking down the side of a highway.,A man is standing on one feet on a bridge.,0.0800000011920929,0.08342722803354263,0.0034272268414497348,0.0034272268414497348,Excellent
A man calling for a taxi at the airport on a sunny day.,A man is outside on a July day.,0.27999999523162844,0.38332033157348633,0.10332033634185789,0.10332033634185789,Good
A young boy has a red fishing pole.,A young boy stands over a bridge with a fishing pole.,0.6,0.6942091584205627,0.09420915842056277,0.09420915842056277,Good
A player bounces a ball.,A player catching a ball.,0.3200000047683716,0.7236561179161072,0.4036561131477356,0.4036561131477356,Poor
Men competing in a contest.,Two women compete in a contest.,0.48000001907348633,0.6272215247154236,0.14722150564193726,0.14722150564193726,Fair
The puppy is outdoor.,A man in printed board shorts is doing a yoga pose on the beach.,0.0,-0.02451503463089466,0.02451503463089466,-0.02451503463089466,Excellent
A young girl in a pink jacket is playing a board game.,A boy in a jacket playing.,0.3200000047683716,0.46741366386413574,0.14741365909576415,0.14741365909576415,Fair
A smiling Caucasian male wearing a blue and black striped shirt it about to take a photograph.,A man in a white shirt and black pants is smiling.,0.3200000047683716,0.6617598533630371,0.3417598485946655,0.3417598485946655,Poor
A person is scaling a rock wall.,A person and a horse are above a fence.,0.04000000059604645,0.19253863394260406,0.15253863334655762,0.15253863334655762,Fair
Two men are playing a game of Scrabble together.,The two women are playing a game.,0.4400000095367432,0.4492672383785248,0.009267228841781605,0.009267228841781605,Excellent
The girl is very skilled and practices a lot.,The man is very skilled.,0.4,0.3264002203941345,0.0735997796058655,-0.0735997796058655,Good
Many guards are standing in front of the starting line of a race.,Two men in business dress are standing by the side of a road.,0.0800000011920929,0.26545363664627075,0.18545363545417787,0.18545363545417787,Fair
A man at a farmers market.,A man is at a farmers market.,0.9600000381469727,0.9852660894393921,0.025266051292419434,0.025266051292419434,Excellent
four people walk toward a tower,Two men walk toward a dome-shaped building.,0.4,0.50159752368927,0.10159752368927,0.10159752368927,Good
A little girl and boy are reading books.,An older child is playing with a doll while gazing out the window.,0.04000000059604645,0.26664870977401733,0.2266487091779709,0.2266487091779709,Poor
The child would like to swim.,The children want to swim.,0.7599999904632568,0.7758764028549194,0.015876412391662598,0.015876412391662598,Excellent
Men are fighting after a basketball game.,The men are playing a game of basketball.,0.4400000095367432,0.742100715637207,0.30210070610046386,0.30210070610046386,Poor
People are sitting around dimly lit tables while smiling and laughing.,People are sitting on benches.,0.4,0.4795423150062561,0.07954231500625608,0.07954231500625608,Good
A dog is chasing cows.,A white dog is chasing cows.,0.8,0.8627916574478149,0.0627916574478149,0.0627916574478149,Good
One football player tries to tackle a player on the opposing team.,A football player attempts a tackle.,0.9199999809265137,0.8524495363235474,0.06755044460296633,-0.06755044460296633,Good
Three men are drying to pull a Subaru out of a ditch along a mountain road.,Two men are waiting for a ride on the side of a dirt road.,0.27999999523162844,0.4502624273300171,0.17026243209838865,0.17026243209838865,Fair
A woman doesn't have her arms up because she's paralyzed from the neck down,A woman is sitting on the steps because she tripped and hurt her ankle.,0.1600000023841858,0.3082386255264282,0.14823862314224243,0.14823862314224243,Fair
Five kids are standing in front of a tent.,People are out sitting in front of a garden.,0.12000000476837158,0.1932862102985382,0.07328620553016663,0.07328620553016663,Good
Female in a maroon shirt engaged in conversation with another female in a tan blazer.,"A girl in a blue dress and another girl in a purple dress, both smiling.",0.24000000953674316,0.3757140338420868,0.13571402430534363,0.13571402430534363,Fair
Baseball players playing a game at the park.,"A basketball player, playing in the home coming game.",0.3200000047683716,0.3639601767063141,0.043960171937942494,0.043960171937942494,Excellent
They are preparing for a performance at school.,Two medical professionals in green look on at something.,0.0,0.2575873136520386,0.2575873136520386,0.2575873136520386,Poor
Some smiling children are standing in front of an ocean sunset.,People walking in the dark.,0.12000000476837158,0.16500996053218842,0.045009955763816833,0.045009955763816833,Excellent
Two fishermen try to untangle their large fishing net on the side of the road on a cloudy day.,Several men pull a fishing net up on to the beach.,0.6,0.4373224973678589,0.1626775026321411,-0.1626775026321411,Fair
The woman had brown hair.,The woman has gray hair.,0.48000001907348633,0.6255220770835876,0.14552205801010132,0.14552205801010132,Fair
Black and white image of a wave crashing in the ocean.,a small black dog in the ocean with some rocks in the background,0.12000000476837158,0.48425111174583435,0.36425110697746277,0.36425110697746277,Poor
A lady and her daughter look through a microscope.,A girl and a lady both looking through a microscope.,0.9199999809265137,0.8859479427337646,0.034052038192749046,-0.034052038192749046,Excellent
A boy does a skateboard trick on the stairs downtown.,a boy is running on the sidewalk,0.12000000476837158,0.4207756519317627,0.3007756471633911,0.3007756471633911,Poor
Three humans are walking a dog.,Three people are walking a dog.,0.9600000381469727,0.9538155794143677,0.0061844587326049805,-0.0061844587326049805,Excellent
There are people out on the street.,People are out on the street.,1.0,0.9857903718948364,0.014209628105163574,-0.014209628105163574,Excellent
Two women are lost and calling for help.,Two Asian men are gathering materials for their business and their child had to come with them.,0.04000000059604645,0.10696545988321304,0.0669654592871666,0.0669654592871666,Good
A man is throwing a penny into a fountain.,A little boy is throwing a man in water.,0.12000000476837158,0.48084092140197754,0.36084091663360596,0.36084091663360596,Poor
Two girls are playing Doctor inside their house.,The two girls are walking with their father.,0.1600000023841858,0.16396091878414154,0.003960916399955744,0.003960916399955744,Excellent
A crowd of men wearing paper numbers on their shirts run in a race.,Several men running down a grass field wearing numbers on the front of their shirts.,0.7199999809265136,0.658286452293396,0.06171352863311763,-0.06171352863311763,Good
The fruits should be eaten with lemon juice in order to prevent oxidation in your stomach.,three dogs growling On one another,0.0,0.0007119961082935333,0.0007119961082935333,0.0007119961082935333,Excellent
A doctor prescribes medicine to a patient.,A doctor prescribes a medicine.,0.8800000190734864,0.9702808856964111,0.09028086662292478,0.09028086662292478,Good
A woman is in the bathroom.,The woman is in a bathroom.,0.9199999809265137,0.9921253323554993,0.07212535142898557,0.07212535142898557,Good
Spectators taking pictures of a rally car.,A crowd of people watching cars race down the track.,0.5599999904632569,0.5363584160804749,0.023641574382782027,-0.023641574382782027,Excellent
The man and woman are resting on a couch.,A man and woman are asleep on the couch.,0.8,0.8276641368865967,0.027664136886596635,0.027664136886596635,Excellent
The boy in the green jersey plays goalie on the soccer team.,The team in blue is playing a game against the team in white,0.2,0.271770715713501,0.07177071571350097,0.07177071571350097,Good
People are near water,People are near water.,1.0,0.9965375065803528,0.003462493419647217,-0.003462493419647217,Excellent
